leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
8,60,5,0.08,1,0.7928,0.5186,0.1827
6,800,5,0.1,1,0.9167,0.5722,0.1827
8,400,5,0.1,1,0.904,0.5314,0.1827
8,600,6,0.08,3,0.9086,0.5674,0.1925
4,100,6,0.14,3,0.8516,0.577,0.1925
8,900,6,0.8,2,0.923,0.5229,0.1942
4,800,6,0.2,1,0.9288,0.5855,0.1562
8,700,6,0.1,2,0.9038,0.607,0.1942
10,500,6,0.06,3,0.8904,0.5631,0.1925
10,600,6,0.02,2,0.8358,0.5259,0.1942
6,900,6,0.4,3,0.9301,0.4148,0.1925
10,100,6,0.2,3,0.8776,0.5741,0.1925
8,400,6,0.8,3,0.9302,0.3995,0.1925
10,600,6,0.04,2,0.8687,0.5397,0.1942
10,20,6,0.2,2,0.7805,0.4736,0.1942
4,500,6,0.6,1,0.9331,0.4377,0.1562
6,200,6,0.08,2,0.8498,0.5384,0.1942
6,400,6,0.4,1,0.9292,0.4298,0.1562
6,800,6,0.08,3,0.9155,0.5638,0.1925
6,400,6,0.06,3,0.8831,0.5827,0.1925
4,500,6,0.06,3,0.8934,0.5799,0.1925
6,1000,6,0.6,2,0.9227,0.5457,0.1942
6,600,6,0.06,1,0.9013,0.5486,0.1562
10,200,6,0.06,2,0.8367,0.5368,0.1942
4,1200,6,0.14,1,0.9294,0.5624,0.1562
10,900,6,0.8,2,0.9228,0.56,0.1942
4,800,6,0.12,3,0.9211,0.5303,0.1925
10,100,6,0.2,1,0.8727,0.5377,0.1562
4,60,6,0.8,3,0.9087,0.4942,0.1925
10,200,6,0.02,3,0.7886,0.5531,0.1925
6,1000,6,0.06,2,0.901,0.5775,0.1942
10,20,6,0.4,1,0.8268,0.5421,0.1562
6,200,6,0.04,2,0.8164,0.5294,0.1942
10,60,6,0.04,3,0.7449,0.4981,0.1925
6,800,6,0.06,1,0.9098,0.5456,0.1562
8,1000,6,0.08,1,0.9191,0.5698,0.1562
6,100,6,0.06,1,0.8172,0.5354,0.1562
8,1400,6,0.12,1,0.9286,0.5455,0.1562
6,20,6,0.04,3,0.5195,0.3635,0.1925
10,800,6,0.04,1,0.8953,0.5773,0.1562
6,300,6,0.04,3,0.8473,0.5924,0.1925
10,400,6,0.06,2,0.8705,0.5623,0.1942
8,500,6,0.4,2,0.9169,0.5081,0.1942
6,600,6,0.6,3,0.9307,0.4918,0.1925
8,1000,6,0.06,2,0.9007,0.5963,0.1942
4,800,6,0.1,3,0.9184,0.5067,0.1925
6,1400,6,0.04,3,0.9125,0.5704,0.1925
8,300,6,0.12,1,0.9005,0.5575,0.1562
8,100,6,0.12,1,0.8546,0.5631,0.1562
10,20,6,0.8,1,0.8546,0.4645,0.1562
6,1200,6,0.8,1,0.9346,0.372,0.1562
6,600,6,0.1,2,0.9008,0.5719,0.1942
6,900,6,0.04,1,0.901,0.5713,0.1562
6,100,6,0.2,2,0.8561,0.5271,0.1942
4,400,6,0.2,1,0.9204,0.5922,0.1562
6,600,6,0.2,3,0.9233,0.5613,0.1925
8,20,6,0.1,2,0.7174,0.4561,0.1942
8,1000,6,0.12,1,0.9253,0.5477,0.1562
4,400,6,0.6,3,0.9293,0.5174,0.1925
10,900,6,0.12,1,0.9222,0.5875,0.1562
6,300,6,0.12,2,0.8864,0.5597,0.1942
8,700,6,0.14,2,0.909,0.5967,0.1942
6,700,6,0.14,2,0.9095,0.5684,0.1942
4,800,6,0.04,2,0.8797,0.5635,0.1942
6,1200,6,0.6,1,0.9342,0.504,0.1562
10,1400,6,0.8,3,0.9321,0.4334,0.1925
6,20,6,0.12,3,0.737,0.5259,0.1925
8,200,6,0.4,2,0.9067,0.4991,0.1942
10,800,6,0.14,3,0.9218,0.574,0.1925
8,1000,6,0.4,3,0.9298,0.5055,0.1925
6,400,6,0.06,2,0.8675,0.5479,0.1942
10,800,6,0.4,1,0.9312,0.5659,0.1562
10,600,6,0.12,2,0.9023,0.5844,0.1942
8,700,6,0.06,2,0.8908,0.5892,0.1942
8,100,6,0.08,2,0.8154,0.5199,0.1942
6,1000,6,0.6,2,0.9227,0.5457,0.1942
10,500,6,0.12,2,0.8991,0.5844,0.1942
4,1400,6,0.04,3,0.9121,0.5733,0.1925
4,600,6,0.1,3,0.9125,0.5126,0.1925
8,900,6,0.6,1,0.9336,0.4665,0.1562
10,500,6,0.08,2,0.8866,0.5604,0.1942
10,600,6,0.04,2,0.8687,0.5397,0.1942
4,300,6,0.6,1,0.9306,0.4466,0.1562
8,1400,6,0.08,2,0.9115,0.6074,0.1942
8,900,6,0.8,1,0.9344,0.4896,0.1562
10,900,6,0.6,3,0.9309,0.4613,0.1925
8,800,6,0.6,2,0.9217,0.568,0.1942
10,400,6,0.04,1,0.8678,0.5806,0.1562
8,500,6,0.06,1,0.894,0.5748,0.1562
10,300,6,0.04,2,0.8374,0.5235,0.1942
8,20,6,0.2,2,0.783,0.5092,0.1942
10,1400,6,0.12,1,0.9269,0.5858,0.1562
10,800,6,0.04,3,0.8952,0.5604,0.1925
4,1000,6,0.04,2,0.888,0.569,0.1942
10,500,6,0.6,3,0.9282,0.4594,0.1925
8,200,6,0.04,2,0.8151,0.5068,0.1942
10,900,6,0.04,1,0.8996,0.5756,0.1562
8,100,6,0.12,2,0.8348,0.5332,0.1942
8,900,6,0.2,1,0.9286,0.5306,0.1562
10,400,6,0.12,2,0.8928,0.5711,0.1942
8,200,6,0.06,3,0.849,0.5835,0.1925
6,20,6,0.6,3,0.8511,0.5038,0.1925
8,200,6,0.1,3,0.8757,0.592,0.1925
10,500,7,0.06,2,0.7924,0.4707,0.2365
6,1400,7,0.8,2,0.8726,0.3797,0.2365
4,900,7,0.1,3,0.8548,0.5136,0.2163
10,800,7,0.02,1,0.7889,0.3193,0.1802
4,1000,7,0.02,3,0.7788,0.5257,0.2163
10,1000,7,0.1,3,0.8553,0.5425,0.2163
8,500,7,0.12,3,0.8408,0.5625,0.2163
8,60,7,0.6,2,0.8074,0.4834,0.2365
10,700,7,0.6,2,0.865,0.4488,0.2365
6,500,7,0.04,3,0.776,0.5628,0.2163
4,600,7,0.08,3,0.8292,0.5359,0.2163
6,100,7,0.8,1,0.8671,0.2448,0.1802
4,900,7,0.14,2,0.8525,0.4897,0.2365
8,20,7,0.8,1,0.7863,0.2094,0.1802
4,20,7,0.4,1,0.7504,0.2776,0.1802
8,600,7,0.6,2,0.8646,0.4921,0.2365
4,500,7,0.2,3,0.8594,0.5314,0.2163
10,1400,7,0.12,2,0.8519,0.5556,0.2365
8,600,7,0.12,2,0.836,0.5628,0.2365
4,200,7,0.4,2,0.8477,0.5717,0.2365
10,20,7,0.08,1,0.5939,0.2747,0.1802
4,1400,7,0.2,2,0.8632,0.5459,0.2365
4,100,7,0.14,3,0.7588,0.538,0.2163
6,20,7,0.6,2,0.7447,0.4207,0.2365
4,200,7,0.1,1,0.8019,0.3134,0.1802
10,1200,7,0.06,3,0.8446,0.5406,0.2163
10,1400,7,0.4,3,0.8792,0.4836,0.2163
8,1200,7,0.12,2,0.8517,0.5605,0.2365
10,900,7,0.4,3,0.8764,0.4909,0.2163
6,400,7,0.12,2,0.8166,0.4976,0.2365
6,500,7,0.14,3,0.8507,0.5223,0.2163
10,20,7,0.14,3,0.636,0.4492,0.2163
6,200,7,0.8,1,0.8817,0.2225,0.1802
4,200,7,0.08,3,0.7638,0.54,0.2163
6,100,7,0.02,3,0.597,0.3841,0.2163
10,1000,7,0.14,2,0.8515,0.5732,0.2365
6,20,7,0.12,2,0.62,0.3182,0.2365
10,1400,7,0.06,3,0.8503,0.5383,0.2163
10,800,7,0.04,2,0.7934,0.5588,0.2365
6,200,7,0.8,3,0.8732,0.409,0.2163
6,1400,7,0.14,3,0.8709,0.5069,0.2163
10,600,7,0.6,3,0.8772,0.5029,0.2163
10,800,7,0.08,2,0.8322,0.5446,0.2365
4,500,7,0.08,3,0.8205,0.5355,0.2163
8,600,7,0.04,2,0.7816,0.5442,0.2365
4,20,7,0.2,2,0.6704,0.4511,0.2365
6,1400,7,0.4,1,0.8901,0.2691,0.1802
10,900,7,0.12,2,0.8453,0.5573,0.2365
6,500,7,0.6,2,0.8641,0.4695,0.2365
10,900,7,0.02,3,0.771,0.5459,0.2163
4,1400,7,0.12,2,0.8561,0.5502,0.2365
8,1400,7,0.1,2,0.8512,0.5669,0.2365
4,700,7,0.14,3,0.86,0.5387,0.2163
8,800,7,0.02,1,0.789,0.3222,0.1802
10,200,7,0.6,3,0.8644,0.5148,0.2163
10,900,7,0.2,3,0.8694,0.5031,0.2163
8,600,7,0.02,2,0.7338,0.4956,0.2365
6,1400,7,0.08,2,0.849,0.5452,0.2365
10,1400,7,0.02,3,0.7985,0.5444,0.2163
6,1200,7,0.14,3,0.8694,0.5089,0.2163
4,1400,7,0.1,2,0.8537,0.6159,0.2365
10,60,7,0.12,3,0.7078,0.5084,0.2163
8,500,7,0.06,3,0.8048,0.5418,0.2163
10,200,7,0.1,3,0.7718,0.5377,0.2163
8,60,7,0.6,1,0.8303,0.3371,0.1802
10,700,7,0.4,3,0.8737,0.4878,0.2163
8,800,7,0.8,3,0.8826,0.4651,0.2163
6,20,7,0.06,2,0.5097,0.2866,0.2365
10,600,7,0.04,2,0.7746,0.5386,0.2365
8,20,7,0.02,2,0.2767,0.0669,0.2365
10,1400,7,0.8,2,0.8718,0.3377,0.2365
10,400,7,0.4,2,0.8547,0.5556,0.2365
4,500,7,0.14,3,0.85,0.5424,0.2163
4,1000,7,0.12,2,0.85,0.5517,0.2365
10,300,7,0.06,2,0.7631,0.4471,0.2365
6,20,7,0.14,3,0.6459,0.4248,0.2163
10,1200,7,0.4,1,0.8876,0.2233,0.1802
8,500,7,0.04,1,0.8014,0.3234,0.1802
6,100,7,0.1,1,0.7654,0.2866,0.1802
4,20,7,0.14,3,0.6461,0.4378,0.2163
4,1000,7,0.08,2,0.8415,0.5816,0.2365
10,20,7,0.8,1,0.783,0.2379,0.1802
6,60,7,0.02,3,0.5125,0.3171,0.2163
10,600,7,0.14,2,0.8399,0.5803,0.2365
8,1200,7,0.08,3,0.8571,0.5447,0.2163
10,900,7,0.02,1,0.7945,0.3212,0.1802
10,500,7,0.8,1,0.8891,0.252,0.1802
8,800,7,0.1,3,0.8495,0.5292,0.2163
4,500,7,0.2,3,0.8594,0.5314,0.2163
4,600,7,0.8,3,0.8828,0.502,0.2163
6,20,7,0.12,1,0.653,0.285,0.1802
6,1000,7,0.6,2,0.8693,0.4433,0.2365
6,700,7,0.6,3,0.88,0.5156,0.2163
4,900,7,0.06,3,0.8353,0.5458,0.2163
8,800,7,0.14,3,0.861,0.508,0.2163
4,1000,7,0.2,3,0.8717,0.5225,0.2163
10,300,7,0.1,3,0.8007,0.5418,0.2163
10,300,7,0.04,3,0.741,0.5348,0.2163
6,20,7,0.12,1,0.653,0.285,0.1802
8,700,7,0.02,3,0.7551,0.5421,0.2163
6,100,8,0.02,2,0.696,0.4738,0.2285
10,400,8,0.06,2,0.8542,0.5998,0.2285
4,1200,8,0.6,1,0.9315,0.499,0.2135
4,900,8,0.04,2,0.8788,0.5946,0.2285
4,900,8,0.08,3,0.9048,0.4105,0.2269
10,60,8,0.08,2,0.7765,0.5303,0.2285
4,60,8,0.08,2,0.7743,0.5089,0.2285
4,1400,8,0.1,2,0.9189,0.6108,0.2285
10,60,8,0.12,2,0.7925,0.5474,0.2285
10,600,8,0.2,2,0.9131,0.5788,0.2285
6,1200,8,0.4,3,0.9242,0.3462,0.2269
8,500,8,0.08,1,0.886,0.4927,0.2135
10,60,8,0.4,3,0.8677,0.3828,0.2269
6,200,8,0.06,3,0.8199,0.3324,0.2269
6,1000,8,0.06,1,0.9026,0.5683,0.2135
4,500,8,0.1,2,0.8941,0.5902,0.2285
10,800,8,0.4,1,0.928,0.3889,0.2135
10,1000,8,0.08,1,0.9106,0.5117,0.2135
8,400,8,0.14,2,0.8978,0.4611,0.2285
10,700,8,0.4,2,0.9204,0.5558,0.2285
4,200,8,0.1,1,0.8552,0.4717,0.2135
8,500,8,0.04,2,0.8474,0.563,0.2285
8,20,8,0.8,1,0.8428,0.3075,0.2135
10,20,8,0.4,3,0.792,0.3015,0.2269
10,300,8,0.02,2,0.7883,0.5526,0.2285
6,300,8,0.4,1,0.9226,0.492,0.2135
8,900,8,0.8,2,0.9252,0.4159,0.2285
10,20,8,0.04,3,0.4957,0.178,0.2269
6,700,8,0.14,1,0.9188,0.5257,0.2135
6,700,8,0.04,1,0.8704,0.5252,0.2135
4,600,8,0.12,3,0.9058,0.3958,0.2269
8,400,8,0.8,1,0.9296,0.3795,0.2135
4,500,8,0.8,1,0.9309,0.347,0.2135
8,900,8,0.06,2,0.8978,0.5752,0.2285
10,100,8,0.12,3,0.8205,0.3446,0.2269
8,400,8,0.08,1,0.8752,0.4809,0.2135
6,800,8,0.2,2,0.9196,0.5395,0.2285
10,200,8,0.8,1,0.9243,0.2472,0.2135
6,600,8,0.06,2,0.8797,0.5724,0.2285
4,100,8,0.12,2,0.8222,0.5475,0.2285
6,400,8,0.2,1,0.9146,0.5161,0.2135
10,20,8,0.06,1,0.6089,0.2809,0.2135
4,1400,8,0.02,2,0.8652,0.5745,0.2285
10,600,8,0.8,3,0.9234,0.3802,0.2269
6,1000,8,0.6,3,0.9246,0.2934,0.2269
6,600,8,0.14,3,0.9082,0.4663,0.2269
6,400,8,0.1,1,0.8851,0.5132,0.2135
6,700,8,0.04,1,0.8704,0.5252,0.2135
10,500,8,0.08,1,0.8846,0.4861,0.2135
4,300,8,0.4,1,0.9224,0.4318,0.2135
10,60,8,0.14,2,0.8059,0.5654,0.2285
10,600,8,0.14,3,0.9069,0.4476,0.2269
10,500,8,0.2,2,0.9103,0.5786,0.2285
4,500,8,0.06,2,0.8701,0.5503,0.2285
10,900,8,0.4,1,0.9286,0.3921,0.2135
6,200,8,0.06,2,0.8203,0.5641,0.2285
8,60,8,0.08,2,0.7793,0.5285,0.2285
4,600,8,0.04,3,0.859,0.3916,0.2269
8,900,8,0.14,1,0.9217,0.5489,0.2135
10,500,8,0.8,3,0.9229,0.3814,0.2269
8,100,8,0.4,1,0.8883,0.5112,0.2135
8,1400,8,0.4,1,0.9303,0.5328,0.2135
4,700,8,0.6,3,0.9243,0.3137,0.2269
4,900,8,0.1,2,0.9128,0.6074,0.2285
4,300,8,0.08,3,0.8571,0.3728,0.2269
10,400,8,0.04,2,0.8344,0.5947,0.2285
4,1200,8,0.4,2,0.9246,0.5492,0.2285
8,60,8,0.06,2,0.7596,0.5472,0.2285
8,700,8,0.8,3,0.9246,0.3228,0.2269
10,60,8,0.14,1,0.8096,0.4728,0.2135
8,200,8,0.04,3,0.8029,0.3361,0.2269
6,60,8,0.2,3,0.822,0.3104,0.2269
6,300,8,0.04,3,0.823,0.3417,0.2269
10,100,8,0.1,1,0.8185,0.4852,0.2135
8,800,8,0.14,2,0.9137,0.4667,0.2285
8,700,8,0.8,2,0.9247,0.4208,0.2285
10,500,8,0.4,1,0.9255,0.3893,0.2135
8,20,8,0.02,3,0.328,0.1038,0.2269
6,700,8,0.02,1,0.8364,0.5004,0.2135
4,200,8,0.1,2,0.8477,0.5894,0.2285
8,700,8,0.06,1,0.8893,0.5574,0.2135
6,1000,8,0.4,3,0.9237,0.3472,0.2269
10,60,8,0.6,2,0.8803,0.4196,0.2285
10,1200,8,0.04,3,0.8877,0.4,0.2269
10,500,8,0.12,2,0.8976,0.602,0.2285
10,1000,8,0.02,1,0.8532,0.5154,0.2135
4,600,8,0.02,3,0.8228,0.3443,0.2269
8,1400,8,0.4,3,0.9237,0.3894,0.2269
10,800,8,0.2,3,0.9168,0.4812,0.2269
10,1200,8,0.04,1,0.8923,0.5506,0.2135
10,60,8,0.8,1,0.8991,0.2127,0.2135
10,60,8,0.02,1,0.605,0.2691,0.2135
8,500,8,0.1,1,0.8989,0.54,0.2135
10,60,8,0.1,1,0.7903,0.459,0.2135
10,60,8,0.1,1,0.7903,0.459,0.2135
4,100,8,0.04,3,0.7663,0.2942,0.2269
4,400,8,0.1,1,0.8891,0.5108,0.2135
4,400,8,0.02,3,0.8039,0.3219,0.2269
10,700,8,0.8,3,0.9241,0.3795,0.2269
8,500,8,0.14,1,0.9083,0.54,0.2135
4,1200,9,0.06,3,0.8891,0.3372,0.253
10,1200,9,0.6,1,0.9291,0.4383,0.1911
6,100,9,0.12,3,0.813,0.2631,0.253
8,300,9,0.6,3,0.9139,0.2429,0.253
6,1000,9,0.14,2,0.913,0.5271,0.2178
10,400,9,0.06,2,0.8298,0.5184,0.2178
4,1000,9,0.8,2,0.9339,0.3826,0.2178
8,500,9,0.4,1,0.9163,0.545,0.1911
8,1000,9,0.04,2,0.8598,0.532,0.2178
8,1000,9,0.8,3,0.9259,0.1511,0.253
10,800,9,0.06,2,0.864,0.5259,0.2178
4,1000,9,0.4,3,0.9231,0.3005,0.253
8,20,9,0.8,1,0.8084,0.3948,0.1911
10,60,9,0.2,1,0.7888,0.5034,0.1911
4,900,9,0.4,2,0.9293,0.4924,0.2178
10,600,9,0.06,2,0.8498,0.5262,0.2178
6,800,9,0.12,1,0.9012,0.5675,0.1911
6,300,9,0.12,2,0.8565,0.5264,0.2178
6,900,9,0.1,1,0.8956,0.5355,0.1911
4,1200,9,0.4,1,0.9284,0.5283,0.1911
10,500,9,0.8,3,0.9204,0.3403,0.253
6,700,9,0.06,1,0.8675,0.5255,0.1911
6,1200,9,0.1,2,0.9059,0.524,0.2178
8,400,9,0.8,1,0.9249,0.4101,0.1911
4,1000,9,0.08,2,0.8952,0.5401,0.2178
6,700,9,0.04,3,0.8527,0.3097,0.253
8,60,9,0.6,1,0.8668,0.4437,0.1911
6,900,9,0.06,1,0.8772,0.529,0.1911
8,400,9,0.12,1,0.8662,0.5255,0.1911
8,100,9,0.12,3,0.8116,0.2654,0.253
6,1400,9,0.14,3,0.912,0.2842,0.253
4,100,9,0.14,3,0.8251,0.2878,0.253
10,700,9,0.14,3,0.8954,0.3421,0.253
6,600,9,0.12,2,0.889,0.5255,0.2178
6,500,9,0.4,3,0.9147,0.2114,0.253
8,800,9,0.8,3,0.9245,0.1447,0.253
8,200,9,0.6,3,0.9034,0.2228,0.253
4,1400,9,0.04,3,0.8802,0.3365,0.253
10,1000,9,0.2,1,0.9158,0.5428,0.1911
10,100,9,0.04,3,0.7281,0.29,0.253
4,1000,9,0.4,3,0.9231,0.3005,0.253
4,500,9,0.1,3,0.876,0.3126,0.253
6,600,9,0.4,2,0.9214,0.5769,0.2178
10,600,9,0.12,1,0.885,0.5241,0.1911
6,800,9,0.1,1,0.8903,0.5347,0.1911
4,200,9,0.1,3,0.8359,0.3004,0.253
10,1200,9,0.08,1,0.8935,0.5267,0.1911
8,600,9,0.08,2,0.8666,0.5079,0.2178
4,100,9,0.14,1,0.8077,0.5024,0.1911
10,400,9,0.8,1,0.9239,0.4007,0.1911
6,400,9,0.8,1,0.9267,0.3666,0.1911
4,800,9,0.6,3,0.925,0.1604,0.253
6,1200,9,0.1,2,0.9059,0.524,0.2178
10,1000,9,0.12,2,0.9032,0.5588,0.2178
8,100,9,0.8,2,0.894,0.4523,0.2178
4,900,9,0.4,3,0.9224,0.3,0.253
4,400,9,0.12,3,0.8764,0.324,0.253
8,20,9,0.1,3,0.6429,0.2571,0.253
4,100,9,0.02,2,0.5981,0.4137,0.2178
6,800,9,0.2,3,0.9084,0.2817,0.253
6,600,9,0.4,1,0.9234,0.5606,0.1911
10,20,9,0.2,1,0.7023,0.467,0.1911
8,1200,9,0.08,3,0.8945,0.2934,0.253
4,1000,9,0.4,2,0.9299,0.4919,0.2178
4,20,9,0.04,1,0.4211,0.294,0.1911
10,500,9,0.06,2,0.84,0.5215,0.2178
4,400,9,0.06,1,0.8373,0.5356,0.1911
4,600,9,0.8,3,0.9255,0.2365,0.253
6,400,9,0.06,2,0.8324,0.5103,0.2178
4,900,9,0.06,1,0.8752,0.5541,0.1911
6,1000,9,0.02,2,0.8234,0.5118,0.2178
10,900,9,0.08,2,0.8843,0.5367,0.2178
8,1200,9,0.02,1,0.8369,0.5235,0.1911
4,1400,9,0.04,1,0.8781,0.5414,0.1911
10,500,9,0.14,3,0.8865,0.3298,0.253
6,500,9,0.04,3,0.8389,0.3003,0.253
4,600,9,0.6,3,0.9224,0.1589,0.253
6,400,9,0.06,1,0.84,0.5116,0.1911
4,20,9,0.12,2,0.619,0.427,0.2178
6,800,9,0.8,1,0.9304,0.3658,0.1911
10,1000,9,0.1,3,0.8972,0.2979,0.253
8,1200,9,0.1,1,0.9065,0.5341,0.1911
10,600,9,0.1,2,0.8786,0.5401,0.2178
6,300,9,0.04,3,0.8129,0.3055,0.253
10,100,9,0.8,3,0.8901,0.3362,0.253
8,400,9,0.2,3,0.8888,0.3045,0.253
6,500,9,0.1,1,0.8711,0.5141,0.1911
6,800,9,0.8,2,0.9331,0.459,0.2178
6,300,9,0.14,1,0.8651,0.525,0.1911
4,1000,9,0.06,3,0.8832,0.3386,0.253
4,600,9,0.12,2,0.8903,0.5135,0.2178
4,1400,9,0.4,3,0.9249,0.2971,0.253
10,20,9,0.06,2,0.4972,0.321,0.2178
4,1200,9,0.1,2,0.9073,0.547,0.2178
4,900,9,0.14,1,0.9108,0.5471,0.1911
8,900,9,0.02,2,0.8167,0.5271,0.2178
4,1400,9,0.14,1,0.9202,0.5428,0.1911
10,700,9,0.14,2,0.8983,0.5254,0.2178
6,300,9,0.14,3,0.8695,0.293,0.253
8,1400,9,0.1,2,0.9102,0.5185,0.2178
10,1400,10,0.2,1,0.9187,0.4514,0.193
10,900,10,0.04,1,0.8629,0.4376,0.193
6,500,10,0.2,2,0.8996,0.5341,0.1601
8,600,10,0.6,2,0.9195,0.4985,0.1601
4,1400,10,0.1,2,0.9093,0.5416,0.1601
8,400,10,0.08,2,0.8541,0.5177,0.1601
10,300,10,0.04,3,0.814,0.4196,0.2188
10,1400,10,0.6,2,0.9228,0.5048,0.1601
10,100,10,0.6,1,0.8906,0.4204,0.193
10,1400,10,0.04,2,0.8749,0.516,0.1601
10,300,10,0.4,2,0.9,0.5062,0.1601
4,200,10,0.6,2,0.9095,0.4392,0.1601
8,20,10,0.08,1,0.6397,0.2466,0.193
8,200,10,0.08,2,0.821,0.5029,0.1601
4,800,10,0.6,2,0.9228,0.4638,0.1601
8,900,10,0.6,2,0.9218,0.4958,0.1601
8,300,10,0.6,2,0.9121,0.4801,0.1601
8,700,10,0.12,1,0.898,0.5784,0.193
4,60,10,0.14,2,0.7775,0.4698,0.1601
6,20,10,0.08,1,0.6369,0.2733,0.193
10,1400,10,0.14,2,0.9115,0.5453,0.1601
10,1400,10,0.14,1,0.9153,0.4698,0.193
8,300,10,0.04,2,0.8068,0.5087,0.1601
10,200,10,0.04,2,0.778,0.4662,0.1601
4,1400,10,0.4,2,0.9232,0.449,0.1601
6,900,10,0.08,1,0.8952,0.5095,0.193
6,600,10,0.14,1,0.898,0.4937,0.193
8,700,10,0.2,1,0.9123,0.4202,0.193
6,400,10,0.04,3,0.8332,0.4071,0.2188
8,100,10,0.4,2,0.8624,0.4619,0.1601
6,1200,10,0.08,2,0.8992,0.5201,0.1601
8,800,10,0.14,1,0.9078,0.5305,0.193
4,200,10,0.1,3,0.8435,0.4368,0.2188
8,700,10,0.06,2,0.8655,0.5174,0.1601
6,500,10,0.6,2,0.9179,0.4708,0.1601
10,600,10,0.1,1,0.8849,0.5334,0.193
10,400,10,0.12,3,0.877,0.4041,0.2188
6,1000,10,0.1,1,0.9056,0.5474,0.193
10,1000,10,0.06,1,0.8845,0.4932,0.193
4,400,10,0.04,2,0.8193,0.497,0.1601
8,20,10,0.08,3,0.6418,0.3828,0.2188
8,800,10,0.6,1,0.9246,0.5639,0.193
10,300,10,0.08,1,0.849,0.4315,0.193
6,300,10,0.04,1,0.8126,0.4551,0.193
8,200,10,0.04,1,0.787,0.4304,0.193
6,800,10,0.12,3,0.9042,0.4345,0.2188
6,500,10,0.14,2,0.8867,0.4938,0.1601
6,300,10,0.1,3,0.8572,0.3853,0.2188
4,300,10,0.1,2,0.8516,0.5108,0.1601
6,500,10,0.04,1,0.8384,0.4594,0.193
8,200,10,0.12,2,0.8419,0.522,0.1601
8,100,10,0.08,3,0.7881,0.4424,0.2188
10,200,10,0.12,2,0.8381,0.4824,0.1601
10,800,10,0.04,2,0.8511,0.5092,0.1601
4,1200,10,0.08,2,0.8987,0.5288,0.1601
10,400,10,0.6,1,0.9189,0.4303,0.193
4,300,10,0.2,3,0.8853,0.3872,0.2188
8,800,10,0.12,1,0.9017,0.579,0.193
10,1200,10,0.12,2,0.9059,0.5094,0.1601
10,20,10,0.8,2,0.8003,0.3301,0.1601
10,900,10,0.4,2,0.9177,0.5177,0.1601
6,200,10,0.14,2,0.8483,0.4801,0.1601
4,100,10,0.02,2,0.6575,0.4038,0.1601
10,60,10,0.8,3,0.8655,0.1849,0.2188
8,500,10,0.14,3,0.8922,0.4367,0.2188
10,900,10,0.06,2,0.8743,0.5327,0.1601
8,500,10,0.14,1,0.8933,0.5145,0.193
6,800,10,0.14,3,0.9088,0.4457,0.2188
10,400,10,0.2,2,0.8877,0.5179,0.1601
10,20,10,0.08,3,0.6409,0.3889,0.2188
8,60,10,0.08,3,0.7547,0.4358,0.2188
4,60,10,0.04,2,0.6819,0.414,0.1601
8,400,10,0.04,2,0.821,0.5183,0.1601
4,60,10,0.04,1,0.7015,0.3199,0.193
4,1200,10,0.2,1,0.9209,0.4489,0.193
6,900,10,0.6,1,0.9257,0.4579,0.193
8,800,10,0.08,1,0.8904,0.5181,0.193
6,200,10,0.04,2,0.778,0.4712,0.1601
4,300,10,0.08,1,0.8457,0.4773,0.193
6,500,10,0.02,1,0.8024,0.4383,0.193
10,20,10,0.14,2,0.6967,0.4151,0.1601
4,700,10,0.06,1,0.8733,0.5155,0.193
4,900,10,0.8,2,0.9246,0.4638,0.1601
10,900,10,0.12,3,0.9047,0.4276,0.2188
8,900,10,0.06,1,0.882,0.456,0.193
4,500,10,0.1,2,0.8758,0.5221,0.1601
10,100,10,0.4,2,0.8543,0.473,0.1601
4,20,10,0.14,2,0.7011,0.4408,0.1601
8,400,10,0.04,2,0.821,0.5183,0.1601
8,100,10,0.06,2,0.7592,0.4619,0.1601
6,60,10,0.04,1,0.6978,0.3068,0.193
10,600,10,0.1,3,0.8857,0.4204,0.2188
4,400,10,0.06,3,0.8494,0.398,0.2188
10,300,10,0.8,3,0.9186,0.1637,0.2188
10,20,10,0.06,1,0.5829,0.2309,0.193
10,1000,10,0.12,1,0.9065,0.4849,0.193
10,60,10,0.2,1,0.8157,0.3989,0.193
6,1000,10,0.04,3,0.8721,0.4179,0.2188
8,400,10,0.6,2,0.9155,0.4884,0.1601
4,700,10,0.08,1,0.8845,0.5197,0.193
8,300,11,0.02,1,0.7613,0.4904,0.1891
8,900,11,0.12,1,0.8964,0.5696,0.1891
4,20,11,0.04,2,0.5027,0.2155,0.2432
4,200,11,0.04,3,0.7776,0.5219,0.1691
8,300,11,0.02,3,0.7668,0.5343,0.1691
8,500,11,0.06,1,0.8602,0.5507,0.1891
10,400,11,0.8,2,0.9108,0.0987,0.2432
8,300,11,0.1,3,0.8653,0.5864,0.1691
4,800,11,0.4,1,0.9111,0.5069,0.1891
4,800,11,0.2,3,0.9069,0.5302,0.1691
8,100,11,0.02,1,0.6736,0.4173,0.1891
10,20,11,0.06,2,0.6067,0.2596,0.2432
4,1000,11,0.08,3,0.8927,0.5658,0.1691
4,800,11,0.12,3,0.8975,0.5631,0.1691
8,800,11,0.12,3,0.8964,0.5713,0.1691
6,400,11,0.6,1,0.9093,0.4944,0.1891
10,600,11,0.08,2,0.8752,0.4196,0.2432
