leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,200,5,0.08,1,0.8373,0.4962,0.2488
10,100,5,0.6,2,0.8356,0.6836,0.211
6,600,5,0.06,1,0.85,0.5252,0.2488
4,700,5,0.1,2,0.8377,0.6901,0.211
4,500,5,0.1,3,0.8678,0.3332,0.3063
10,200,5,0.12,3,0.8585,0.3417,0.3063
4,800,5,0.2,3,0.8723,0.2865,0.3063
8,400,5,0.02,3,0.8252,0.3824,0.3063
10,100,5,0.2,3,0.8554,0.3626,0.3063
6,1000,5,0.6,2,0.8411,0.6918,0.211
4,1000,5,0.8,3,0.8733,0.2054,0.3063
4,20,5,0.4,1,0.8009,0.4823,0.2488
6,500,5,0.08,1,0.8503,0.5274,0.2488
8,600,5,0.6,1,0.8571,0.3923,0.2488
8,400,5,0.02,1,0.803,0.5496,0.2488
4,800,5,0.12,3,0.8711,0.3274,0.3063
10,1200,6,0.14,3,0.8631,0.3974,0.1974
4,60,6,0.14,1,0.8072,0.5109,0.146
6,1400,6,0.1,1,0.8626,0.5318,0.146
6,60,6,0.2,2,0.8548,0.3767,0.2022
6,1000,6,0.1,3,0.8621,0.4322,0.1974
10,1000,6,0.08,3,0.8597,0.4714,0.1974
6,600,6,0.08,2,0.8759,0.251,0.2022
4,1200,6,0.14,2,0.8811,0.2351,0.2022
6,20,6,0.1,1,0.6815,0.4203,0.146
10,200,6,0.02,1,0.7553,0.5,0.146
4,60,6,0.4,1,0.845,0.5903,0.146
10,300,6,0.02,1,0.785,0.5251,0.146
